baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000084	866.254177716573	-0.303720975756738	0.232350824412175	-1.30716547498862	0.191156518266937	0.368673540555296
FBgn0000092	9.62979148122071	0.422431363090818	0.514238387045563	0.821469913045191	0.411378654953881	0.60000543150723
FBgn0000097	2372.12142008693	-0.0941629779355937	0.102033334961689	-0.922864845797202	0.356077642525004	0.547881572313324
FBgn0000100	15633.5592192454	-0.0714673240997026	0.129385967371394	-0.55235761305212	0.580703365211849	0.736968321232416
FBgn0000108	787.039988040268	0.106710180892844	0.208095219177375	0.512794966240368	0.608094751304616	0.757313188272317
FBgn0000109	360.037571942081	0.104313811610574	0.0895243786092383	1.16520006316815	0.243938020081394	0.433150771621959
FBgn0000114	13783.5055823637	-0.0612387065052529	0.0927311370536399	-0.660389901935848	0.509003650703819	0.684509117394517
FBgn0000115	776.353502262215	0.0173274446277888	0.0520069568699205	0.33317551478984	0.739001799638877	0.850330950186348
FBgn0000116	10741.6462690836	0.00915141835224794	0.077981713920822	0.117353388276895	0.9065800195334	0.952393279301873
FBgn0000117	8830.99662886645	-0.167619295484046	0.0492167911155993	-3.40573393113633	0.000659864540898042	0.00688934414312815
FBgn0000119	879.2425066962	0.0386614912652893	0.180287541443703	0.214443499288395	0.830201223018729	0.911514148337735
FBgn0000120	4504.05517475134	-0.0246429485093193	0.339430409580426	-0.0726008861132411	0.942123721566612	0.970894950544652
FBgn0000121	10207.7532348706	0.0888085777748093	0.337374189951339	0.263234652857169	0.792369723229687	0.887343029229494
FBgn0000137	2.12078076956352	1.70411679623995	0.996291976341669	1.71045921949244	0.0871809883113101	NA
FBgn0000139	930.536023456612	-0.0224677571389557	0.056883885610921	-0.394975780885161	0.6928607619007	0.821812579283158
FBgn0000140	5875.44274547464	-0.251906551977201	0.105091587273452	-2.39701919547309	0.0165290577772918	0.0678009595349389
FBgn0000146	1839.71215764607	0.0125247360522738	0.0851152687530903	0.147150284969512	0.883013400168636	0.939983627789996
FBgn0000147	1234.29963293577	-0.238316602144063	0.109744807599823	-2.17155241652132	0.0298894394337634	0.102648119117343
FBgn0000150	6825.45911191265	-0.317065736328877	0.159831034636914	-1.98375576463701	0.0472830736347129	0.141288572095519
FBgn0000152	638.069422345425	-0.0226556058205649	0.0663863815908654	-0.341268875899727	0.732901176416972	0.84621232418944
FBgn0000153	306.183746658725	-0.133650876178147	0.208985013108412	-0.63952373517241	0.522482278014431	0.694627218623845
FBgn0000157	59.5745992090881	0.0714865049892994	0.1835742334358	0.389414699717647	0.696969399740281	0.824525802675873
FBgn0000158	1282.17409466834	-0.312522816112835	0.15361015346636	-2.03451926230434	0.0418992684927822	0.129083484956782
FBgn0000163	2260.60705243857	-0.0829673883201373	0.10489812286559	-0.790933012466262	0.428983082836331	0.613817510942794
FBgn0000166	1917.87546498641	-0.275555230659151	0.100682116974144	-2.73688355927116	0.0062024242683136	0.034455798619374
FBgn0000173	3215.38929250758	0.0652429999974584	0.0461507322891476	1.41369371104866	0.157451852677259	0.325198979507906
FBgn0000179	29.4295450790753	-0.159931509279853	0.275239260765965	-0.581063576594336	0.561197605715616	0.722765578251261
FBgn0000180	33.9443918293924	0.116688459330108	0.267810653470254	0.435712537264948	0.663045308293118	0.799628226405441
FBgn0000181	10697.3720933329	-0.1868052404177	0.102934572405074	-1.81479590435925	0.0695552800526239	0.185171330632737
FBgn0000182	1.10306950843803	0.830380033235651	1.36104382372097	0.610105287400273	0.541792064340585	NA
FBgn0000183	4707.01326962382	-0.132448294228169	0.0682176064577189	-1.94155586960178	0.0521908896780709	0.151511142730943
FBgn0000206	133.288752164105	0.138782524054985	0.331338868775021	0.418853738977478	0.675323027842651	0.808954680084112
FBgn0000212	4332.55843897009	-0.19749826383811	0.0631475103606192	-3.12757007695549	0.00176257796116515	0.0139491421165481
FBgn0000221	183.783790339258	-0.231723946940256	0.125278266038673	-1.84967396394777	0.0643605552593619	0.175453325876706
FBgn0000228	2741.29519233153	-0.128831066943076	0.0997592647991962	-1.29141957092805	0.196558227877318	0.374908175179362
FBgn0000229	713.310436371154	0.334763056662785	0.0768643749043647	4.35524333710252	1.32919178051811e-05	0.000415028674916948
FBgn0000233	10.2793732708845	1.05993047114116	0.385226270351316	2.75144909036067	0.00593322413398519	0.0334662114218478
FBgn0000239	4955.93958640912	-0.0197872841203859	0.0520597479880625	-0.380087973628362	0.703880112736398	0.828551760913628
FBgn0000241	94.8289782994815	0.578800133799312	0.321176213830433	1.80212639938801	0.0715255210847621	0.188502622388316
FBgn0000244	1242.19563257007	0.273944039948317	0.0997976516006714	2.74499485262912	0.00605118468148788	0.0338405418162878
FBgn0000246	1774.89842775442	0.0667231468986016	0.145900632754308	0.457319105743437	0.647441699051863	0.788070068544589
FBgn0000247	2326.37991034741	-0.125841807967858	0.0536667032918747	-2.34487680906069	0.0190333671780532	0.075480499181287
FBgn0000250	7754.69448029759	-0.163709558912935	0.0916523044945029	-1.78620231990734	0.0740665056094046	0.193138144936835
FBgn0000251	2203.96129238361	-0.308468927411728	0.124844220348797	-2.47083066040149	0.0134799633760061	0.0585190899095813
FBgn0000253	16135.4876306906	0.0874973227226794	0.0623254099439036	1.40387881606285	0.160354938824325	0.329628597288142
FBgn0000256	1117.83529294949	-0.0270373630472392	0.0504856000294653	-0.535546037512858	0.592272331936317	0.745900690637462
FBgn0000257	719.96931258726	-0.188142580584924	0.0939592955784949	-2.0023838985441	0.0452434588505996	0.136446134851683
FBgn0000259	3695.21027198213	0.0701397976774697	0.0634594453283314	1.10526963030602	0.269042773256748	0.460405736293927
FBgn0000261	7363.77883547795	0.443583434389455	0.100366795731192	4.41962335409694	9.88730720486274e-06	0.00033573587527512
FBgn0000273	3771.83420082857	0.0992771739552208	0.0482968399126232	2.05556251992531	0.0398247035995221	0.124635722728228
FBgn0000274	19.5368876214447	0.198252612599154	0.310040905888714	0.639440179775228	0.522536617433399	0.694627218623845
FBgn0000276	1397.20165949168	-1.26239776048019	0.652218732108034	-1.93554355055091	0.0529236298233632	0.153188109126442
FBgn0000277	1040.97692997272	-1.22255760262859	0.62950786115182	-1.9420847269352	0.0521268441408992	0.151446601185832
FBgn0000278	165.140791247349	-1.03049075615089	0.833883434990036	-1.23577314635493	0.216542899421102	0.399822454564094
FBgn0000279	271.229526255959	-1.24150698469319	0.453958414090207	-2.73484739165224	0.00624092027523407	0.0346116487652645
FBgn0000280	2.05114961807891	-2.38348164342445	1.09596527246419	-2.17477843806618	0.0296467236337549	NA
FBgn0000281	1.62268288636466	-1.32955944893209	1.09788412639096	-1.21101983075638	0.225887804532574	NA
FBgn0000283	6875.73532027186	-0.0976225092734895	0.0673842105589657	-1.44874457181721	0.147408928092896	0.309815360281897
FBgn0000286	1569.90267924609	0.0274968894766018	0.0895845607006262	0.306937816757186	0.758890703872513	0.86500943181703
FBgn0000287	68.1065446826698	0.237702472437833	0.221875459661126	1.07133286755047	0.284019786331665	0.47591058004925
FBgn0000289	4974.23984088889	-0.091133314676914	0.0558374272421748	-1.63211879877015	0.102654462304874	0.241804332843
FBgn0000299	3136.42937728574	0.548363359613066	0.318145758296254	1.72362304168279	0.0847759161313906	0.212008079328813
FBgn0000303	72.8699714827452	0.0922372254300667	0.255317766893719	0.361264421791932	0.717901787553827	0.836090120424426
FBgn0000307	5347.45205636804	-0.127058724638014	0.0828026704951485	-1.53447616940638	0.124912551514155	0.276492113414708
FBgn0000308	7013.11632411433	-0.00928213349807382	0.0649483131270484	-0.142915697901447	0.886356760707015	0.941661314480241
FBgn0000316	1962.56025755043	-0.0806073948192681	0.0758520460149808	-1.06269242629722	0.287921456603864	0.479471961296181
FBgn0000317	2004.7506042902	-0.120371526852589	0.156874184941327	-0.767312524349427	0.44289572373157	0.626873118935423
FBgn0000318	1305.8497824902	-0.0104047808885383	0.0712910148518782	-0.145947997937136	0.883962440356431	0.940481335250463
FBgn0000319	12189.4819820341	0.0790708196151308	0.0376888522023504	2.09798959094328	0.0359060648894248	0.115993785377343
FBgn0000320	140.051619132016	0.206087411214346	0.175075301332809	1.17713583609709	0.239141293661345	0.427667757887455
FBgn0000326	544.77047465735	-0.0503814077101849	0.0654845313501458	-0.769363491979434	0.441677555081344	0.625704068029638
FBgn0000330	622.875613927552	-0.101974360436274	0.0610981410785495	-1.66902558140309	0.0951123101585262	0.229511517251287
FBgn0000337	5.09774355800595	0.34023565240147	0.552027222703268	0.616338539855593	0.537671107663503	0.705255221616565
FBgn0000339	1049.10648344445	0.0933468986752861	0.0584468092742273	1.59712565723324	0.110237700023506	0.253083156320131
FBgn0000346	449.704426572076	-0.0466836399744184	0.143116281454549	-0.326193774041315	0.744277751608685	0.853543224166752
FBgn0000351	1111.58159384272	-0.278146649620546	0.0918379138570229	-3.02866907510091	0.00245633586059271	0.0174676344641364
FBgn0000352	2039.0659549816	-0.218046301837179	0.0695080633573406	-3.13699290852349	0.00170690255640182	0.0136577342988676
FBgn0000355	1215.67691575156	1.43939814209443	1.60457697321781	0.897057708118468	0.369688124371666	0.560485047196613
FBgn0000356	214.565022123164	-0.513375007121599	2.10079007271571	-0.244372350093007	0.806942454145097	0.896822819550028
FBgn0000357	1069.80480342685	0.289689786858387	1.75383662562341	0.165174898634253	0.868806321862105	0.933681089244747
FBgn0000358	435.998876894078	0.0699689650266545	2.26798148565535	0.0308507655239683	0.975388554632857	0.98853451791561
FBgn0000359	1624.79191022413	1.16143269175883	2.56408090517332	0.452962575952852	0.65057568997828	0.790291274153605
FBgn0000360	1332.0003238492	0.712599902551003	2.22273839497406	0.32059548895286	0.748516956605275	0.856162486800382
FBgn0000370	3266.97752823682	0.27798763356561	0.071958900145076	3.86314455897965	0.000111936721235454	0.00196813011803308
FBgn0000376	2438.69392745863	-0.294264284108999	0.0772426500129617	-3.80960886323319	0.000139186811307291	0.00226069341056058
FBgn0000377	916.407325369917	-0.0932997208950122	0.0656310480478864	-1.42157901892619	0.155148499194144	0.321832325741138
FBgn0000382	3599.77687807404	0.00148812528180931	0.0483245895220039	0.0307943698338443	0.975433530513988	0.98853451791561
FBgn0000384	2441.87188538596	-0.0147675895091393	0.0965105501876517	-0.153015286726951	0.878386220189157	0.938099719449315
FBgn0000394	519.949372384215	0.256111566345024	0.107708156381735	2.3778288938242	0.0174149048080877	0.0704506163978707
FBgn0000395	619.788811017304	-0.510334274679939	0.370580890308442	-1.37711978147383	0.168475217754183	0.340269835709472
FBgn0000404	20361.3826627033	-0.0850641915218799	0.0777718706715129	-1.09376553228567	0.274057824629537	0.465081502564618
FBgn0000405	45863.9067812405	-0.187345850781552	0.0727804594513551	-2.57412294720083	0.010049455530539	0.0478097126947624
FBgn0000406	4278.95285714906	0.797138650551111	0.275401619178518	2.89445883771075	0.0037981270372502	0.024144664606168
FBgn0000411	26.4424743751283	0.150499424611348	0.243155382749899	0.618943421730237	0.535953631939604	0.70409868446829
FBgn0000412	3527.23305340159	-0.265567787764676	0.0901584025664794	-2.94556891210285	0.00322361330567237	0.0213844824050281
FBgn0000414	3292.42313390932	-0.0162947598790768	0.0759488192591764	-0.214549219303472	0.8301187889724	0.911514148337735
FBgn0000416	24331.2535642397	0.38648506674869	0.0763075276652092	5.06483539139612	4.08753395264555e-07	3.33948450597342e-05
FBgn0000422	1213.60809981082	-1.46635560877537	0.519037057681663	-2.82514627245502	0.00472590364939867	0.028359747126444
FBgn0000426	439.178440738042	-0.0531069698998466	0.0885212882099237	-0.599934444852476	0.548549925535344	0.714522115903507
FBgn0000427	1655.35534065244	1.55851936990249	1.43965046427649	1.08256789309323	0.279000264852931	0.470163907861655
FBgn0000439	22.1201341749805	0.677125798586739	0.384683585686774	1.76021495010729	0.0783713680923238	0.200750420955019
FBgn0000442	112.292490630268	0.876733208348586	0.22383681569931	3.91684096116852	8.97168930491187e-05	0.00167215053151239
FBgn0000447	1103.5877383459	0.0419926542585487	0.0862409178812622	0.486922626639536	0.626313163581362	0.770852166224821
FBgn0000448	26.9183080386461	0.407425860827723	0.314137097985006	1.29696830919082	0.194642091035011	0.37220464084546
FBgn0000449	3.63772137370579	0.506155592985881	0.62726095035399	0.806929863400927	0.419706892340026	NA
FBgn0000451	73.518998517799	0.700544322932885	0.211296666703989	3.31545373554944	0.000914944843928856	0.00873619567146832
FBgn0000454	6740.11047581471	-0.02930390259706	0.111416688470607	-0.263011789340614	0.792541492355165	0.887443925796705
FBgn0000455	899.098292119331	0.0789490647913088	0.104290547382557	0.757010743281545	0.449043426113263	0.63326487581398
FBgn0000459	66.9132374971089	0.38348778048128	0.248373848336673	1.54399419685062	0.122589738476468	0.272722974439274
FBgn0000463	2231.0673753414	-0.236263591302368	0.0930550121371174	-2.53896685279275	0.011118035647577	0.0513423609632689
FBgn0000464	113.992141894956	0.104761238360969	0.149297380764656	0.701695085502599	0.482869338515859	0.662816856027454
FBgn0000473	744.773293213273	0.872591567696228	0.279228174439433	3.12501261539244	0.0017779743457776	0.0140301156435871
FBgn0000477	427.813586654828	0.533545422880346	0.400406185306349	1.33251044179583	0.182692512559786	0.358167652139195
FBgn0000479	2151.17791687593	0.0672417015771852	0.0675991173570531	0.994712715286206	0.319876008440702	0.512122102212564
FBgn0000482	618.63185261525	-0.161331814928402	0.0568580695160188	-2.8374479876238	0.00454757554359347	0.0275747521521689
FBgn0000489	1059.89336841912	0.305331720991138	0.170445695402184	1.79137243842196	0.0732335487560104	0.191609858122516
FBgn0000490	196.274417734333	0.156681994474066	0.169159154217469	0.926240115108626	0.354321209519678	0.546118036499832
FBgn0000492	97.7343923620162	0.958645471193675	0.291915756984253	3.28397987521238	0.00102352230866237	0.00950563538967974
FBgn0000499	1502.37948637896	-0.294307388398656	0.0611385167897558	-4.81378031152973	1.48101615494933e-06	8.84161274245372e-05
FBgn0000500	38.2435803622739	0.0266865376966813	0.332055329797063	0.0803677438726577	0.935944780556769	0.967671066751113
FBgn0000504	310.696926109059	0.778079041178717	0.198021379749695	3.92926785058377	8.5204889915605e-05	0.00161859498920099
FBgn0000520	470.026911455402	-0.472870619460319	0.153021495494149	-3.09022348744723	0.00200005938766237	0.0151976540603771
FBgn0000524	2130.19107888028	-0.251826140914194	0.0889020184147865	-2.83262568617126	0.00461674124572255	0.0278542534014554
FBgn0000527	604.487996901369	-1.12162987354535	0.593294661794055	-1.89051064466629	0.0586896982979088	0.164913954410416
FBgn0000529	8.67086975664767	-0.374480683690377	0.578128244248198	-0.647746736846173	0.517148770200629	0.690675828048186
FBgn0000533	662.784965558269	-0.15048297430331	0.0583862983139055	-2.57736795530793	0.00995559106065332	0.047498763815839
FBgn0000535	134.508505619896	-0.034624800455259	0.282635225467741	-0.122507024373758	0.902497483250735	0.950430088486382
FBgn0000536	2470.71108970274	0.568296927506008	0.112634642663508	5.04548968299014	4.52361304700508e-07	3.51096995491123e-05
FBgn0000541	11792.8223115583	-0.23849761874744	0.151050262954323	-1.57892885508952	0.114352376589786	0.259676682136806
FBgn0000542	85.6827655325293	0.114618516642345	0.193022814499893	0.593808130605248	0.55264045034845	0.71667157578306
FBgn0000543	796.897361421859	-0.29037709427116	0.0727732436733827	-3.99016286225218	6.60279414665865e-05	0.0013460780712494
FBgn0000546	1926.85736098517	-0.0788478923551926	0.0798627917528955	-0.987291961933373	0.323499530041076	0.51594685064235
FBgn0000547	4317.66944073702	-0.143167408766643	0.065978474256342	-2.16991087442253	0.0300135983725136	0.102797285071053
FBgn0000551	1.62316032019822	0.883964821637316	1.11892694390707	0.790011203547113	0.429521225400027	NA
FBgn0000552	0.0540240539874281	0	3.95087700848185	0	1	NA
FBgn0000557	1756.4670493177	0.250682602512921	0.155953219301068	1.60742178735648	0.107961873853805	0.250077535982829
FBgn0000559	96049.9121625562	0.130242004552746	0.0503179030738256	2.58838299286155	0.00964277006471216	0.0465474631377887
FBgn0000560	4.96937563720858	1.33532605026545	0.669154310800945	1.99554277497985	0.0459837137158606	0.138371374477026
FBgn0000562	3577.00371411207	-0.108595464136077	0.0494014977667863	-2.19822209943375	0.0279332825716997	0.0982346534232596
FBgn0000564	0.0575736028125612	0	3.95087700848185	0	1	NA
FBgn0000565	1053.55774838593	0.17954983566842	0.302364783802452	0.593818610125339	0.55263344044188	0.71667157578306
FBgn0000566	1718.03864175942	0.0921835563755942	0.0540743626865378	1.7047552998446	0.0882400714432888	0.217867303947856
FBgn0000567	282.298916514633	0.454045622522852	0.171671830349392	2.64484640024378	0.00817280065618331	0.0415562245812297
FBgn0000568	1268.15478236363	0.0611347434492884	0.119745746907688	0.510537910765356	0.60967466195515	0.758357170030303
FBgn0000575	1571.85057994114	0.101890770789827	0.0573535998425809	1.77653662663699	0.0756445105403212	0.195796391503366
FBgn0000576	13.708200411853	1.02741170871001	0.370754467797473	2.77113776892161	0.00558607863431431	0.0322077091350297
FBgn0000577	6.82793298415091	0.0804826499571768	0.484222858956325	0.166209935091966	0.867991741127046	0.933306154301705
FBgn0000578	1906.25989081829	-0.135530831189715	0.0993883062881421	-1.36364967118758	0.172677851090203	0.345882315640095
FBgn0000579	16653.3814016659	-0.219405606029324	0.113527434183463	-1.93262190418889	0.0532827920542202	0.154022564102463
FBgn0000581	7736.69357535254	-0.199965932414752	0.0684734403603273	-2.92034300251999	0.00349646319304813	0.0227543445194353
FBgn0000588	1166.15304149009	-0.329536255811218	0.0871415534771522	-3.78162016468549	0.000155810978718802	0.00243874719059056
FBgn0000591	0.264779931346441	0.436978603089769	3.75601164628766	0.116341120380089	0.907382197510475	NA
FBgn0000592	1533.33529064209	1.35911089197345	0.316976356516573	4.28773586430692	1.80503549806363e-05	0.000504203488996385
FBgn0000594	5.9056088564211	1.50183422759131	0.829645581552796	1.81021180728815	0.0702629472823965	0.186213677735717
FBgn0000606	0.289743626008593	1.15832925315588	2.36177370543866	0.490448873441386	0.623816299821659	NA
FBgn0000611	3284.25931778611	0.0735136353252598	0.0528140400596491	1.39193356997935	0.163942515090477	0.334723669480106
FBgn0000615	7073.67435480326	-0.0496786963598121	0.135394655183528	-0.366917706555495	0.713680403323052	0.834124046736397
FBgn0000617	269.574241052971	-0.440353609845889	0.168494282653077	-2.61346321615292	0.00896297313025625	0.0440287821127325
FBgn0000618	159.787632810601	-0.00108966075694668	0.105944453483712	-0.0102852081549905	0.991793735892712	0.995940920581647
FBgn0000625	12.4127811030796	0.46993771279776	0.365386354123663	1.28613919894423	0.198394485886908	0.377011976853296
FBgn0000629	1568.31219852138	-0.151830839909313	0.0559118503305022	-2.71553953252881	0.00661678761708596	0.0358712461184271
FBgn0000633	67.429857102213	0.130682040617267	0.199123177339316	0.656287441589874	0.511639196318032	0.686354507060708
FBgn0000635	1212.54570535632	0.415913752115452	0.103933743565676	4.0017201136668	6.28836577676426e-05	0.0013067855946911
FBgn0000636	1599.91177011889	0.0360600606428136	0.20251133373926	0.178064407443201	0.858672394026693	0.928576257314296
FBgn0000639	1.40156902534003	1.62684437778601	1.35982829276982	1.19636014814216	0.231556045971258	NA
FBgn0000640	1.68507417487919	0.25122200223706	1.14768043202473	0.218895430493534	0.826731506094791	NA
FBgn0000644	74.5868764822168	1.39812771215872	1.50825223070083	0.926985343498585	0.353934144068147	0.545742643599331
FBgn0000658	6.65314805770229	0.695097587876013	0.461606999650959	1.50582116042782	0.132113089705782	0.288029862107349
FBgn0000659	542.54886937333	0.292673078495751	0.107257310469231	2.7287005166861	0.00635844202834775	0.0349473096004181
FBgn0000662	2056.42388402801	-0.0706824399366104	0.0619461687889265	-1.14103004783801	0.253857419081525	0.444117648645926
FBgn0000667	3483.49277028324	-0.145852134058327	0.0600477577075172	-2.42893556107039	0.0151432235285356	0.0637035489202738
FBgn0000709	2377.87245038442	-0.106827294860554	0.0641399237843775	-1.66553510758262	0.0958060454396653	0.230820696304162
FBgn0000711	1779.07524803032	0.0811286022514729	0.0638459589148313	1.27069283053131	0.203837947157924	0.384198288606765
FBgn0000715	106.251837732918	1.24852892545382	0.190678816202397	6.54781139467825	5.83863896107673e-11	2.18767761900206e-08
FBgn0000719	2007.32510391964	0.0758566965531721	0.0627367775899953	1.20912644013882	0.226614272723808	0.412460751661123
FBgn0000721	8118.42859559073	-0.0278859312266599	0.058861263132467	-0.473756928455693	0.635673252266535	0.779068978020322
FBgn0000723	727.16792034536	0.38214201283896	0.107576439954475	3.55228350185858	0.00038190314719138	0.00471028331144329
FBgn0000808	175.927828301755	-0.414461379134135	0.119235962356734	-3.47597629894692	0.00050899726688184	0.00574923524109987
FBgn0000810	1232.46432651711	0.0425632467441054	0.0553283357499871	0.769284782691395	0.441724268898891	0.625704068029638
FBgn0000826	698.381196027987	-0.544597939981362	0.128242260832622	-4.24663396017446	2.17006054123961e-05	0.000580785168500237
FBgn0000927	2586.5203167291	-0.520768009045744	0.157953097786957	-3.296978763583	0.000977308904872066	0.00918500720523869
FBgn0000928	38.1289755036532	0.458183682982075	0.234740013646273	1.95187721030172	0.0509527845962109	0.148751466260727
FBgn0000964	408.908081635406	0.668679565024161	0.287871626213976	2.32283943304343	0.0201877798256621	0.0785112439461863
FBgn0000996	4962.21663431496	-0.284709797517036	0.0735024022766496	-3.87347608647456	0.000107293939051616	0.00191752621995866
FBgn0001075	23.6278889896457	-0.242554725638374	0.363169323530556	-0.66788329829286	0.504208089337091	0.680671524256036
FBgn0001077	0.159320343626974	1.49070052317546	3.94773142546429	0.377609407154677	0.70572077534702	NA
FBgn0001078	2216.71919892672	-0.0451185631880443	0.0640487710845996	-0.704440732023553	0.481158347369534	0.661136393843874
FBgn0001079	928.750394448007	-0.195651048473655	0.0744005640200413	-2.62969845794385	0.00854606341917998	0.0426760505160892
FBgn0001083	21.4971074832691	0.168105945230101	0.332685988925608	0.505299143414456	0.613348744361119	0.761412939132631
FBgn0001084	288.678893443694	-0.257850545899858	0.09679277420452	-2.66394416338381	0.00772303806911204	0.0398473559634242
FBgn0001085	2266.32126276929	-0.162691401801902	0.0938740779672996	-1.73308122247096	0.0830812333613219	0.209353101599059
FBgn0001086	2742.65678743206	-0.276464481331446	0.0866137709177945	-3.19192292867424	0.00141329038002327	0.0120634825367894
FBgn0001087	2978.98229796199	-0.0847817505357939	0.0479180544174478	-1.76930702981387	0.0768426509312471	0.198095431795713
FBgn0001089	533.739759682525	0.554720498967377	0.268004834103358	2.06981527338214	0.038469646536854	0.121798129157767
FBgn0001090	413.826689405037	-0.199440803600173	0.243458625092848	-0.819197937736287	0.412673491328703	0.601279025818753
FBgn0001091	6125.92892969143	-0.192375909581639	0.131509473279459	-1.46282929118603	0.143514095956086	0.304099876493532
FBgn0001092	21552.4467995547	-0.0469014775040651	0.0781593139613817	-0.600075347734487	0.548456021197457	0.714485448547124
FBgn0001098	4459.95418428477	-0.1593385400361	0.101683032459106	-1.56701207844269	0.117111868397906	0.264231221347932
FBgn0001099	33.6308717701288	-0.0482710774810782	0.216519400036759	-0.222941119700513	0.823581332762553	0.907504618449179
FBgn0001104	3975.22711934819	-0.163350796409354	0.0668491233322302	-2.44357424999465	0.0145425767974361	0.0618149839136551
FBgn0001105	5841.47896119014	0.0944170234183461	0.0379683365725782	2.48673057451078	0.0128922994992466	0.0567499166454554
FBgn0001108	3740.98593333474	-0.187092984919218	0.0530286440082854	-3.5281495202854	0.000418475705819544	0.00499139080069722
FBgn0001112	389.545060706012	0.495899519603907	0.253067167138255	1.95955692400424	0.0500476003473711	0.146700087773006
FBgn0001114	2267.90502309886	1.35974855303163	0.419467129064732	3.24160931528391	0.00118856840099532	0.0106126785809684
FBgn0001120	2594.41492347532	-0.0851895755436786	0.0947495346485877	-0.899102838442789	0.368597886350164	0.559774232436182
FBgn0001122	1945.66055294933	0.147632432910877	0.0845150693592897	1.74681786372633	0.0806689368865731	0.204678793695896
FBgn0001123	588.608065506534	0.484324280684067	0.0929064118952827	5.2130339640063	1.85776866211766e-07	1.95985575558937e-05
FBgn0001124	3877.55146761713	0.237888556674365	0.0777773271168036	3.05858487933265	0.0022238507074926	0.0163432613822663
FBgn0001125	5409.15514668802	0.0588136956388315	0.0777021499407319	0.756912076225589	0.449102539917443	0.633266052263552
